"Plot Title: Gonsal"
"#","Date Time, GMT+05:45","Abs Pres, psi (LGR S/N: 21644197, SEN S/N: 21644197)","Temp, °F (LGR S/N: 21644197, SEN S/N: 21644197)","Coupler Detached (LGR S/N: 21644197)","End Of File (LGR S/N: 21644197)"
9753,07/14/23 02:40:00 PM,12.7494,74.619,,
9754,07/14/23 02:45:00 PM,12.7494,74.619,,
9755,07/14/23 02:50:00 PM,12.7497,74.791,,
9756,07/14/23 02:55:00 PM,12.7481,74.791,,
9757,07/14/23 03:00:00 PM,12.7465,74.791,,
9758,07/14/23 03:05:00 PM,12.7533,74.964,,
9759,07/14/23 03:10:00 PM,12.7517,74.964,,
9760,07/14/23 03:15:00 PM,12.7549,74.964,,
9761,07/14/23 03:20:00 PM,12.7536,75.139,,
9762,07/14/23 03:25:00 PM,12.7520,75.139,,
9763,07/14/23 03:30:00 PM,12.7471,75.139,,
9764,07/14/23 03:35:00 PM,12.7488,75.139,,
9765,07/14/23 03:40:00 PM,12.7426,75.312,,
9766,07/14/23 03:45:00 PM,12.7442,75.312,,
9767,07/14/23 03:50:00 PM,12.7410,75.312,,
9768,07/14/23 03:55:00 PM,12.7376,75.312,,
9769,07/14/23 04:00:00 PM,12.7345,75.312,,
9770,07/14/23 04:05:00 PM,12.7397,75.484,,
9771,07/14/23 04:10:00 PM,12.7332,75.484,,
9772,07/14/23 04:15:00 PM,12.7316,75.484,,
9773,07/14/23 04:20:00 PM,12.7332,75.484,,
9774,07/14/23 04:25:00 PM,12.7332,75.484,,
9775,07/14/23 04:30:00 PM,12.7316,75.484,,
9776,07/14/23 04:35:00 PM,12.7318,75.659,,
9777,07/14/23 04:40:00 PM,12.7285,75.659,,
9778,07/14/23 04:45:00 PM,12.7301,75.659,,
9779,07/14/23 04:50:00 PM,12.7285,75.659,,
9780,07/14/23 04:55:00 PM,12.7253,75.659,,
9781,07/14/23 05:00:00 PM,12.7253,75.659,,
9782,07/14/23 05:05:00 PM,12.7256,75.832,,
9783,07/14/23 05:10:00 PM,12.7288,75.832,,
9784,07/14/23 05:15:00 PM,12.7272,75.832,,
9785,07/14/23 05:20:00 PM,12.7256,75.832,,
9786,07/14/23 05:25:00 PM,12.7256,75.832,,
9787,07/14/23 05:30:00 PM,12.7304,75.832,,
9788,07/14/23 05:35:00 PM,12.7256,75.832,,
9789,07/14/23 05:40:00 PM,12.7256,75.832,,
9790,07/14/23 05:45:00 PM,12.7304,75.832,,
9791,07/14/23 05:50:00 PM,12.7321,75.832,,
9792,07/14/23 05:55:00 PM,12.7337,75.832,,
9793,07/14/23 06:00:00 PM,12.7337,75.832,,
9794,07/14/23 06:05:00 PM,12.7382,75.659,,
9795,07/14/23 06:10:00 PM,12.7416,75.659,,
9796,07/14/23 06:15:00 PM,12.7448,75.659,,
9797,07/14/23 06:20:00 PM,12.7465,75.659,,
9798,07/14/23 06:25:00 PM,12.7494,75.484,,
9799,07/14/23 06:30:00 PM,12.7510,75.484,,
9800,07/14/23 06:35:00 PM,12.7510,75.484,,
9801,07/14/23 06:40:00 PM,12.7494,75.484,,
9802,07/14/23 06:45:00 PM,12.7526,75.484,,
9803,07/14/23 06:50:00 PM,12.7539,75.312,,
9804,07/14/23 06:55:00 PM,12.7539,75.312,,
9805,07/14/23 07:00:00 PM,12.7604,75.312,,
9806,07/14/23 07:05:00 PM,12.7622,75.312,,
9807,07/14/23 07:10:00 PM,12.7669,75.312,,
9808,07/14/23 07:15:00 PM,12.7703,75.312,,
9809,07/14/23 07:20:00 PM,12.7764,75.139,,
9810,07/14/23 07:25:00 PM,12.7764,75.139,,
9811,07/14/23 07:30:00 PM,12.7813,75.139,,
9812,07/14/23 07:35:00 PM,12.7845,75.139,,
9813,07/14/23 07:40:00 PM,12.7845,75.139,,
9814,07/14/23 07:45:00 PM,12.7910,75.139,,
9815,07/14/23 07:50:00 PM,12.7928,75.139,,
9816,07/14/23 07:55:00 PM,12.7944,75.139,,
9817,07/14/23 08:00:00 PM,12.8025,75.139,,
9818,07/14/23 08:05:00 PM,12.8057,75.139,,
9819,07/14/23 08:10:00 PM,12.8119,74.964,,
9820,07/14/23 08:15:00 PM,12.8216,74.964,,
9821,07/14/23 08:20:00 PM,12.8250,74.964,,
9822,07/14/23 08:25:00 PM,12.8344,74.791,,
9823,07/14/23 08:30:00 PM,12.8572,74.791,,
9824,07/14/23 08:35:00 PM,12.9401,74.791,,
9825,07/14/23 08:40:00 PM,13.0084,74.791,,
9826,07/14/23 08:45:00 PM,13.0325,74.619,,
9827,07/14/23 08:50:00 PM,13.0472,74.619,,
9828,07/14/23 08:55:00 PM,13.0521,74.619,,
9829,07/14/23 09:00:00 PM,13.0651,74.619,,
9830,07/14/23 09:05:00 PM,13.0762,74.446,,
9831,07/14/23 09:10:00 PM,13.0891,74.446,,
9832,07/14/23 09:15:00 PM,13.0969,74.271,,
9833,07/14/23 09:20:00 PM,13.1034,74.271,,
9834,07/14/23 09:25:00 PM,13.1113,74.098,,
9835,07/14/23 09:30:00 PM,13.1226,74.098,,
9836,07/14/23 09:35:00 PM,13.1242,74.098,,
9837,07/14/23 09:40:00 PM,13.1291,74.098,,
9838,07/14/23 09:45:00 PM,13.1385,73.926,,
9839,07/14/23 09:50:00 PM,13.1451,73.926,,
9840,07/14/23 09:55:00 PM,13.1381,73.753,,
9841,07/14/23 10:00:00 PM,13.1316,73.753,,
9842,07/14/23 10:05:00 PM,13.1234,73.753,,
9843,07/14/23 10:10:00 PM,13.1105,73.753,,
9844,07/14/23 10:15:00 PM,13.1101,73.580,,
9845,07/14/23 10:20:00 PM,13.1036,73.580,,
9846,07/14/23 10:25:00 PM,13.0905,73.580,,
9847,07/14/23 10:30:00 PM,13.0905,73.580,,
9848,07/14/23 10:35:00 PM,13.0808,73.580,,
9849,07/14/23 10:40:00 PM,13.0707,73.407,,
9850,07/14/23 10:45:00 PM,13.0659,73.407,,
9851,07/14/23 10:50:00 PM,13.0625,73.407,,
9852,07/14/23 10:55:00 PM,13.0544,73.407,,
9853,07/14/23 11:00:00 PM,13.0512,73.407,,
9854,07/14/23 11:05:00 PM,13.0366,73.407,,
9855,07/14/23 11:10:00 PM,13.0366,73.407,,
9856,07/14/23 11:15:00 PM,13.0329,73.234,,
9857,07/14/23 11:20:00 PM,13.0232,73.234,,
9858,07/14/23 11:25:00 PM,13.0199,73.234,,
9859,07/14/23 11:30:00 PM,13.0118,73.234,,
9860,07/14/23 11:35:00 PM,13.0052,73.234,,
9861,07/14/23 11:40:00 PM,13.0068,73.234,,
9862,07/14/23 11:45:00 PM,12.9971,73.234,,
9863,07/14/23 11:50:00 PM,12.9955,73.234,,
9864,07/14/23 11:55:00 PM,12.9858,73.234,,
9865,07/15/23 12:00:00 AM,12.9870,73.062,,
9866,07/15/23 12:05:00 AM,12.9822,73.062,,
9867,07/15/23 12:10:00 AM,12.9723,73.062,,
9868,07/15/23 12:15:00 AM,12.9675,73.062,,
9869,07/15/23 12:20:00 AM,12.9642,73.062,,
9870,07/15/23 12:25:00 AM,12.9594,73.062,,
9871,07/15/23 12:30:00 AM,12.9577,73.062,,
9872,07/15/23 12:35:00 AM,12.9626,73.062,,
9873,07/15/23 12:40:00 AM,12.9545,73.062,,
9874,07/15/23 12:45:00 AM,12.9493,72.891,,
9875,07/15/23 12:50:00 AM,12.9459,72.891,,
9876,07/15/23 12:55:00 AM,12.9443,72.891,,
9877,07/15/23 01:00:00 AM,12.9394,72.891,,
9878,07/15/23 01:05:00 AM,12.9394,72.891,,
9879,07/15/23 01:10:00 AM,12.9362,72.891,,
9880,07/15/23 01:15:00 AM,12.9313,72.891,,
9881,07/15/23 01:20:00 AM,12.9313,72.891,,
9882,07/15/23 01:25:00 AM,12.9313,72.891,,
9883,07/15/23 01:30:00 AM,12.9281,72.891,,
9884,07/15/23 01:35:00 AM,12.9232,72.891,,
9885,07/15/23 01:40:00 AM,12.9232,72.891,,
9886,07/15/23 01:45:00 AM,12.9200,72.891,,
9887,07/15/23 01:50:00 AM,12.9229,72.718,,
9888,07/15/23 01:55:00 AM,12.9147,72.718,,
9889,07/15/23 02:00:00 AM,12.9163,72.718,,
9890,07/15/23 02:05:00 AM,12.9195,72.718,,
9891,07/15/23 02:10:00 AM,12.9147,72.718,,
9892,07/15/23 02:15:00 AM,12.9114,72.718,,
9893,07/15/23 02:20:00 AM,12.9082,72.718,,
9894,07/15/23 02:25:00 AM,12.9017,72.718,,
9895,07/15/23 02:30:00 AM,12.9017,72.718,,
9896,07/15/23 02:35:00 AM,12.8968,72.718,,
9897,07/15/23 02:40:00 AM,12.9001,72.718,,
9898,07/15/23 02:45:00 AM,12.8968,72.718,,
9899,07/15/23 02:50:00 AM,12.8968,72.718,,
9900,07/15/23 02:55:00 AM,12.8915,72.545,,
9901,07/15/23 03:00:00 AM,12.8931,72.545,,
9902,07/15/23 03:05:00 AM,12.8931,72.545,,
9903,07/15/23 03:10:00 AM,12.8949,72.545,,
9904,07/15/23 03:15:00 AM,12.8915,72.545,,
9905,07/15/23 03:20:00 AM,12.8883,72.545,,
9906,07/15/23 03:25:00 AM,12.8866,72.545,,
9907,07/15/23 03:30:00 AM,12.8818,72.545,,
9908,07/15/23 03:35:00 AM,12.8802,72.545,,
9909,07/15/23 03:40:00 AM,12.8818,72.545,,
9910,07/15/23 03:45:00 AM,12.8834,72.545,,
9911,07/15/23 03:50:00 AM,12.8753,72.545,,
9912,07/15/23 03:55:00 AM,12.8785,72.545,,
9913,07/15/23 04:00:00 AM,12.8721,72.545,,
9914,07/15/23 04:05:00 AM,12.8753,72.545,,
9915,07/15/23 04:10:00 AM,12.8721,72.545,,
9916,07/15/23 04:15:00 AM,12.8704,72.545,,
9917,07/15/23 04:20:00 AM,12.8701,72.372,,
9918,07/15/23 04:25:00 AM,12.8733,72.372,,
9919,07/15/23 04:30:00 AM,12.8667,72.372,,
9920,07/15/23 04:35:00 AM,12.8685,72.372,,
9921,07/15/23 04:40:00 AM,12.8604,72.372,,
9922,07/15/23 04:45:00 AM,12.8635,72.372,,
9923,07/15/23 04:50:00 AM,12.8651,72.372,,
9924,07/15/23 04:55:00 AM,12.8586,72.372,,
9925,07/15/23 05:00:00 AM,12.8570,72.372,,
9926,07/15/23 05:05:00 AM,12.8619,72.372,,
9927,07/15/23 05:10:00 AM,12.8604,72.372,,
9928,07/15/23 05:15:00 AM,12.8586,72.372,,
9929,07/15/23 05:20:00 AM,12.8604,72.372,,
9930,07/15/23 05:25:00 AM,12.8619,72.372,,
9931,07/15/23 05:30:00 AM,12.8554,72.372,,
9932,07/15/23 05:35:00 AM,12.8554,72.372,,
9933,07/15/23 05:40:00 AM,12.8570,72.372,,
9934,07/15/23 05:45:00 AM,12.8534,72.199,,
9935,07/15/23 05:50:00 AM,12.8583,72.199,,
9936,07/15/23 05:55:00 AM,12.8550,72.199,,
9937,07/15/23 06:00:00 AM,12.8566,72.199,,
9938,07/15/23 06:05:00 AM,12.8518,72.199,,
9939,07/15/23 06:10:00 AM,12.8518,72.199,,
9940,07/15/23 06:15:00 AM,12.8469,72.199,,
9941,07/15/23 06:20:00 AM,12.8485,72.199,,
9942,07/15/23 06:25:00 AM,12.8502,72.199,,
9943,07/15/23 06:30:00 AM,12.8469,72.199,,
9944,07/15/23 06:35:00 AM,12.8421,72.199,,
9945,07/15/23 06:40:00 AM,12.8437,72.199,,
9946,07/15/23 06:45:00 AM,12.8403,72.199,,
9947,07/15/23 06:50:00 AM,12.8403,72.199,,
9948,07/15/23 06:55:00 AM,12.8371,72.199,,
9949,07/15/23 07:00:00 AM,12.8403,72.199,,
9950,07/15/23 07:05:00 AM,12.8355,72.199,,
9951,07/15/23 07:10:00 AM,12.8403,72.199,,
9952,07/15/23 07:15:00 AM,12.8387,72.199,,
9953,07/15/23 07:20:00 AM,12.8371,72.199,,
9954,07/15/23 07:25:00 AM,12.8387,72.199,,
9955,07/15/23 07:30:00 AM,12.8355,72.199,,
9956,07/15/23 07:35:00 AM,12.8322,72.199,,
9957,07/15/23 07:40:00 AM,12.8290,72.199,,
9958,07/15/23 07:45:00 AM,12.8340,72.199,,
9959,07/15/23 07:50:00 AM,12.8355,72.199,,
9960,07/15/23 07:55:00 AM,12.8306,72.199,,
9961,07/15/23 08:00:00 AM,12.8355,72.199,,
9962,07/15/23 08:05:00 AM,12.8322,72.199,,
9963,07/15/23 08:10:00 AM,12.8340,72.199,,
9964,07/15/23 08:15:00 AM,12.8274,72.199,,
9965,07/15/23 08:20:00 AM,12.8311,72.372,,
9966,07/15/23 08:25:00 AM,12.8326,72.372,,
9967,07/15/23 08:30:00 AM,12.8311,72.372,,
9968,07/15/23 08:35:00 AM,12.8277,72.372,,
9969,07/15/23 08:40:00 AM,12.8295,72.372,,
9970,07/15/23 08:45:00 AM,12.8326,72.372,,
9971,07/15/23 08:50:00 AM,12.8282,72.545,,
9972,07/15/23 08:55:00 AM,12.7948,72.891,,
9973,07/15/23 09:00:00 AM,12.7951,73.062,,
9974,07/15/23 09:05:00 AM,12.7922,73.234,,
9975,07/15/23 09:10:00 AM,12.7906,73.234,,
9976,07/15/23 09:15:00 AM,12.7926,73.407,,
9977,07/15/23 09:20:00 AM,12.7864,73.580,,
9978,07/15/23 09:25:00 AM,12.7881,73.580,,
9979,07/15/23 09:30:00 AM,12.7835,73.753,,
9980,07/15/23 09:35:00 AM,12.7855,73.926,,
9981,07/15/23 09:40:00 AM,12.7822,73.926,,
9982,07/15/23 09:45:00 AM,12.7793,74.098,,
9983,07/15/23 09:50:00 AM,12.7845,74.271,,
9984,07/15/23 09:55:00 AM,12.7832,74.446,,
9985,07/15/23 10:00:00 AM,12.7816,74.446,,
9986,07/15/23 10:05:00 AM,12.7820,74.619,,
9987,07/15/23 10:10:00 AM,12.7823,74.791,,
9988,07/15/23 10:15:00 AM,12.7781,75.139,,
9989,07/15/23 10:20:00 AM,12.7849,75.312,,
9990,07/15/23 10:25:00 AM,12.7836,75.484,,
9991,07/15/23 10:30:00 AM,12.7806,75.659,,
9992,07/15/23 10:35:00 AM,12.7826,75.832,,
9993,07/15/23 10:40:00 AM,12.7796,76.006,,
9994,07/15/23 10:45:00 AM,12.7848,76.181,,
9995,07/15/23 10:50:00 AM,12.7848,76.181,,
9996,07/15/23 10:55:00 AM,12.7817,76.354,,
9997,07/15/23 11:00:00 AM,12.7820,76.528,,
9998,07/15/23 11:05:00 AM,12.7756,76.528,,
9999,07/15/23 11:10:00 AM,12.7726,76.703,,
10000,07/15/23 11:15:00 AM,12.7791,76.703,,
10001,07/15/23 11:20:00 AM,12.7810,76.876,,
10002,07/15/23 11:25:00 AM,12.7748,77.050,,
10003,07/15/23 11:30:00 AM,12.7783,77.225,,
10004,07/15/23 11:35:00 AM,12.7735,77.225,,
10005,07/15/23 11:40:00 AM,12.7738,77.400,,
10006,07/15/23 11:45:00 AM,12.7707,77.574,,
10007,07/15/23 11:50:00 AM,12.7742,77.749,,
10008,07/15/23 11:55:00 AM,12.7729,77.923,,
10009,07/15/23 12:00:00 PM,12.7696,77.923,,
10010,07/15/23 12:05:00 PM,12.7698,78.098,,
10011,07/15/23 12:10:00 PM,12.7717,78.274,,
10012,07/15/23 12:15:00 PM,12.7701,78.274,,
10013,07/15/23 12:20:00 PM,12.7687,78.449,,
10014,07/15/23 12:25:00 PM,12.7671,78.449,,
10015,07/15/23 12:30:00 PM,12.7625,78.624,,
10016,07/15/23 12:35:00 PM,12.7625,78.624,,
10017,07/15/23 12:40:00 PM,12.7591,78.624,,
10018,07/15/23 12:45:00 PM,12.7640,78.624,,
10019,07/15/23 12:50:00 PM,12.7609,78.624,,
10020,07/15/23 12:55:00 PM,12.7625,78.624,,
10021,07/15/23 01:00:00 PM,12.7591,78.624,,
10022,07/15/23 01:05:00 PM,12.7575,78.624,,
10023,07/15/23 01:10:00 PM,12.7562,78.800,,
10024,07/15/23 01:15:00 PM,12.7545,78.800,,
10025,07/15/23 01:20:00 PM,12.7578,78.800,,
10026,07/15/23 01:25:00 PM,12.7513,78.800,,
10027,07/15/23 01:30:00 PM,12.7529,78.800,,
10028,07/15/23 01:35:00 PM,12.7497,78.800,,
10029,07/15/23 01:40:00 PM,12.7466,78.975,,
10030,07/15/23 01:45:00 PM,12.7466,78.975,,
10031,07/15/23 01:50:00 PM,12.7450,78.975,,
10032,07/15/23 01:55:00 PM,12.7401,78.975,,
10033,07/15/23 02:00:00 PM,12.7450,78.975,,
10034,07/15/23 02:05:00 PM,12.7420,79.151,,
10035,07/15/23 02:10:00 PM,12.7403,79.151,,
10036,07/15/23 02:15:00 PM,12.7355,79.151,,
10037,07/15/23 02:20:00 PM,12.7371,79.151,,
10038,07/15/23 02:25:00 PM,12.7355,79.151,,
10039,07/15/23 02:30:00 PM,12.7305,79.151,,
10040,07/15/23 02:35:00 PM,12.7305,79.151,,
10041,07/15/23 02:40:00 PM,12.7355,79.151,,
10042,07/15/23 02:45:00 PM,12.7289,79.151,,
10043,07/15/23 02:50:00 PM,12.7274,79.151,,
10044,07/15/23 02:55:00 PM,12.7224,79.151,,
10045,07/15/23 03:00:00 PM,12.7175,79.151,,
10046,07/15/23 03:05:00 PM,12.7240,79.151,,
10047,07/15/23 03:10:00 PM,12.7240,79.151,,
10048,07/15/23 03:15:00 PM,12.7175,79.151,,
10049,07/15/23 03:20:00 PM,12.7240,79.151,,
10050,07/15/23 03:25:00 PM,12.7194,79.326,,
10051,07/15/23 03:30:00 PM,12.7226,79.326,,
10052,07/15/23 03:35:00 PM,12.7243,79.326,,
10053,07/15/23 03:40:00 PM,12.7243,79.326,,
10054,07/15/23 03:45:00 PM,12.7194,79.326,,
10055,07/15/23 03:50:00 PM,12.7210,79.326,,
10056,07/15/23 03:55:00 PM,12.7178,79.326,,
10057,07/15/23 04:00:00 PM,12.7178,79.326,,
10058,07/15/23 04:05:00 PM,12.7194,79.326,,
10059,07/15/23 04:10:00 PM,12.7160,79.326,,
10060,07/15/23 04:15:00 PM,12.7178,79.326,,
10061,07/15/23 04:20:00 PM,12.7128,79.326,,
10062,07/15/23 04:25:00 PM,12.7160,79.326,,
10063,07/15/23 04:30:00 PM,12.7113,79.326,,
10064,07/15/23 04:35:00 PM,12.7113,79.326,,
10065,07/15/23 04:40:00 PM,12.7098,79.502,,
10066,07/15/23 04:45:00 PM,12.7114,79.502,,
10067,07/15/23 04:50:00 PM,12.7114,79.502,,
10068,07/15/23 04:55:00 PM,12.7114,79.502,,
10069,07/15/23 05:00:00 PM,12.7098,79.502,,
10070,07/15/23 05:05:00 PM,12.7063,79.326,,
10071,07/15/23 05:10:00 PM,12.7097,79.326,,
10072,07/15/23 05:15:00 PM,12.7079,79.326,,
10073,07/15/23 05:20:00 PM,12.7079,79.326,,
10074,07/15/23 05:25:00 PM,12.7063,79.326,,
10075,07/15/23 05:30:00 PM,12.7094,79.151,,
10076,07/15/23 05:35:00 PM,12.7094,79.151,,
10077,07/15/23 05:40:00 PM,12.7062,79.151,,
10078,07/15/23 05:45:00 PM,12.7126,79.151,,
10079,07/15/23 05:50:00 PM,12.7078,79.151,,
10080,07/15/23 05:55:00 PM,12.7075,78.975,,
10081,07/15/23 06:00:00 PM,12.7091,78.975,,
10082,07/15/23 06:05:00 PM,12.7108,78.975,,
10083,07/15/23 06:10:00 PM,12.7124,78.975,,
10084,07/15/23 06:15:00 PM,12.7105,78.800,,
10085,07/15/23 06:20:00 PM,12.7121,78.800,,
10086,07/15/23 06:25:00 PM,12.7105,78.800,,
10087,07/15/23 06:30:00 PM,12.7120,78.624,,
10088,07/15/23 06:35:00 PM,12.7120,78.624,,
10089,07/15/23 06:40:00 PM,12.7168,78.624,,
10090,07/15/23 06:45:00 PM,12.7166,78.449,,
10091,07/15/23 06:50:00 PM,12.7182,78.449,,
10092,07/15/23 06:55:00 PM,12.7166,78.449,,
10093,07/15/23 07:00:00 PM,12.7197,78.274,,
10094,07/15/23 07:05:00 PM,12.7229,78.274,,
10095,07/15/23 07:10:00 PM,12.7229,78.274,,
10096,07/15/23 07:15:00 PM,12.7194,78.098,,
10097,07/15/23 07:20:00 PM,12.7194,78.098,,
10098,07/15/23 07:25:00 PM,12.7240,77.923,,
10099,07/15/23 07:30:00 PM,12.7191,77.923,,
10100,07/15/23 07:35:00 PM,12.7240,77.923,,
10101,07/15/23 07:40:00 PM,12.7237,77.749,,
10102,07/15/23 07:45:00 PM,12.7271,77.749,,
10103,07/15/23 07:50:00 PM,12.7253,77.749,,
10104,07/15/23 07:55:00 PM,12.7268,77.574,,
10105,07/15/23 08:00:00 PM,12.7316,77.574,,
10106,07/15/23 08:05:00 PM,12.7284,77.574,,
10107,07/15/23 08:10:00 PM,12.7330,77.400,,
10108,07/15/23 08:15:00 PM,12.7281,77.400,,
10109,07/15/23 08:20:00 PM,12.7297,77.400,,
10110,07/15/23 08:25:00 PM,12.7311,77.225,,
10111,07/15/23 08:30:00 PM,12.7327,77.225,,
10112,07/15/23 08:35:00 PM,12.7327,77.225,,
10113,07/15/23 08:40:00 PM,12.7324,77.050,,
10114,07/15/23 08:45:00 PM,12.7340,77.050,,
10115,07/15/23 08:50:00 PM,12.7308,77.050,,
10116,07/15/23 08:55:00 PM,12.7305,76.876,,
10117,07/15/23 09:00:00 PM,12.7289,76.876,,
10118,07/15/23 09:05:00 PM,12.7339,76.876,,
10119,07/15/23 09:10:00 PM,12.7339,76.876,,
10120,07/15/23 09:15:00 PM,12.7368,76.703,,
10121,07/15/23 09:20:00 PM,12.7384,76.703,,
10122,07/15/23 09:25:00 PM,12.7398,76.528,,
10123,07/15/23 09:30:00 PM,12.7381,76.528,,
10124,07/15/23 09:35:00 PM,12.7381,76.528,,
10125,07/15/23 09:40:00 PM,12.7346,76.354,,
10126,07/15/23 09:45:00 PM,12.7378,76.354,,
10127,07/15/23 09:50:00 PM,12.7378,76.354,,
10128,07/15/23 09:55:00 PM,12.7343,76.181,,
10129,07/15/23 10:00:00 PM,12.7359,76.181,,
10130,07/15/23 10:05:00 PM,12.7327,76.181,,
10131,07/15/23 10:10:00 PM,12.7390,76.006,,
10132,07/15/23 10:15:00 PM,12.7372,76.006,,
10133,07/15/23 10:20:00 PM,12.7324,76.006,,
10134,07/15/23 10:25:00 PM,12.7369,75.832,,
10135,07/15/23 10:30:00 PM,12.7353,75.832,,
10136,07/15/23 10:35:00 PM,12.7321,75.832,,
10137,07/15/23 10:40:00 PM,12.7318,75.659,,
10138,07/15/23 10:45:00 PM,12.7318,75.659,,
10139,07/15/23 10:50:00 PM,12.7318,75.659,,
10140,07/15/23 10:55:00 PM,12.7366,75.659,,
10141,07/15/23 11:00:00 PM,12.7347,75.484,,
10142,07/15/23 11:05:00 PM,12.7316,75.484,,
10143,07/15/23 11:10:00 PM,12.7347,75.484,,
10144,07/15/23 11:15:00 PM,12.7282,75.484,,
10145,07/15/23 11:20:00 PM,12.7263,75.312,,
10146,07/15/23 11:25:00 PM,12.7263,75.312,,
10147,07/15/23 11:30:00 PM,12.7247,75.312,,
10148,07/15/23 11:35:00 PM,12.7247,75.312,,
10149,07/15/23 11:40:00 PM,12.7243,75.139,,
10150,07/15/23 11:45:00 PM,12.7243,75.139,,
10151,07/15/23 11:50:00 PM,12.7260,75.139,,
10152,07/15/23 11:55:00 PM,12.7211,75.139,,
10153,07/16/23 12:00:00 AM,12.7211,75.139,,
10154,07/16/23 12:05:00 AM,12.7224,74.964,,
10155,07/16/23 12:10:00 AM,12.7208,74.964,,
10156,07/16/23 12:15:00 AM,12.7224,74.964,,
10157,07/16/23 12:20:00 AM,12.7208,74.964,,
10158,07/16/23 12:25:00 AM,12.7224,74.964,,
10159,07/16/23 12:30:00 AM,12.7208,74.964,,
10160,07/16/23 12:35:00 AM,12.7205,74.791,,
10161,07/16/23 12:40:00 AM,12.7188,74.791,,
10162,07/16/23 12:45:00 AM,12.7172,74.791,,
10163,07/16/23 12:50:00 AM,12.7156,74.791,,
10164,07/16/23 12:55:00 AM,12.7156,74.791,,
10165,07/16/23 01:00:00 AM,12.7153,74.619,,
10166,07/16/23 01:05:00 AM,12.7136,74.619,,
10167,07/16/23 01:10:00 AM,12.7120,74.619,,
10168,07/16/23 01:15:00 AM,12.7169,74.619,,
10169,07/16/23 01:20:00 AM,12.7136,74.619,,
10170,07/16/23 01:25:00 AM,12.7136,74.619,,
10171,07/16/23 01:30:00 AM,12.7052,74.446,,
10172,07/16/23 01:35:00 AM,12.7085,74.446,,
10173,07/16/23 01:40:00 AM,12.7036,74.446,,
10174,07/16/23 01:45:00 AM,12.7068,74.446,,
10175,07/16/23 01:50:00 AM,12.7068,74.446,,
10176,07/16/23 01:55:00 AM,12.7068,74.446,,
10177,07/16/23 02:00:00 AM,12.7049,74.271,,
10178,07/16/23 02:05:00 AM,12.7033,74.271,,
10179,07/16/23 02:10:00 AM,12.7015,74.271,,
10180,07/16/23 02:15:00 AM,12.7033,74.271,,
10181,07/16/23 02:20:00 AM,12.7015,74.271,,
10182,07/16/23 02:25:00 AM,12.6999,74.271,,
10183,07/16/23 02:30:00 AM,12.6983,74.271,,
10184,07/16/23 02:35:00 AM,12.7012,74.098,,
10185,07/16/23 02:40:00 AM,12.7028,74.098,,
10186,07/16/23 02:45:00 AM,12.6981,74.098,,
10187,07/16/23 02:50:00 AM,12.6947,74.098,,
10188,07/16/23 02:55:00 AM,12.6981,74.098,,
10189,07/16/23 03:00:00 AM,12.6963,74.098,,
10190,07/16/23 03:05:00 AM,12.6944,73.926,,
10191,07/16/23 03:10:00 AM,12.6944,73.926,,
10192,07/16/23 03:15:00 AM,12.6928,73.926,,
10193,07/16/23 03:20:00 AM,12.6944,73.926,,
10194,07/16/23 03:25:00 AM,12.6928,73.926,,
10195,07/16/23 03:30:00 AM,12.6944,73.926,,
10196,07/16/23 03:35:00 AM,12.6944,73.926,,
10197,07/16/23 03:40:00 AM,12.6928,73.926,,
10198,07/16/23 03:45:00 AM,12.6924,73.753,,
10199,07/16/23 03:50:00 AM,12.6924,73.753,,
10200,07/16/23 03:55:00 AM,12.6892,73.753,,
10201,07/16/23 04:00:00 AM,12.6876,73.753,,
10202,07/16/23 04:05:00 AM,12.6892,73.753,,
10203,07/16/23 04:10:00 AM,12.6876,73.753,,
10204,07/16/23 04:15:00 AM,12.6908,73.753,,
10205,07/16/23 04:20:00 AM,12.6908,73.753,,
10206,07/16/23 04:25:00 AM,12.6905,73.580,,
10207,07/16/23 04:30:00 AM,12.6889,73.580,,
10208,07/16/23 04:35:00 AM,12.6889,73.580,,
10209,07/16/23 04:40:00 AM,12.6889,73.580,,
10210,07/16/23 04:45:00 AM,12.6856,73.580,,
10211,07/16/23 04:50:00 AM,12.6872,73.580,,
10212,07/16/23 04:55:00 AM,12.6853,73.407,,
10213,07/16/23 05:00:00 AM,12.6901,73.407,,
10214,07/16/23 05:05:00 AM,12.6869,73.407,,
10215,07/16/23 05:10:00 AM,12.6869,73.407,,
10216,07/16/23 05:15:00 AM,12.6853,73.407,,
10217,07/16/23 05:20:00 AM,12.6837,73.407,,
10218,07/16/23 05:25:00 AM,12.6853,73.407,,
10219,07/16/23 05:30:00 AM,12.6898,73.234,,
10220,07/16/23 05:35:00 AM,12.6866,73.234,,
10221,07/16/23 05:40:00 AM,12.6882,73.234,,
10222,07/16/23 05:45:00 AM,12.6898,73.234,,
10223,07/16/23 05:50:00 AM,12.6914,73.234,,
10224,07/16/23 05:55:00 AM,12.6914,73.234,,
10225,07/16/23 06:00:00 AM,12.6914,73.234,,
10226,07/16/23 06:05:00 AM,12.6947,73.234,,
10227,07/16/23 06:10:00 AM,12.6943,73.062,,
10228,07/16/23 06:15:00 AM,12.6943,73.062,,
10229,07/16/23 06:20:00 AM,12.6943,73.062,,
10230,07/16/23 06:25:00 AM,12.6927,73.062,,
