"Plot Title: ThapaKhola"
"#","Date Time, GMT+05:45","Abs Pres, psi (LGR S/N: 21381590, SEN S/N: 21381590)","Temp, °F (LGR S/N: 21381590, SEN S/N: 21381590)","Coupler Detached (LGR S/N: 21381590)","Coupler Attached (LGR S/N: 21381590)","Stopped (LGR S/N: 21381590)","End Of File (LGR S/N: 21381590)"
7996,04/05/23 12:30:00 AM,11.2103,38.061,,,,
7997,04/05/23 01:00:00 AM,11.2059,38.061,,,,
7998,04/05/23 01:30:00 AM,11.2059,38.061,,,,
7999,04/05/23 02:00:00 AM,11.1966,37.870,,,,
8000,04/05/23 02:30:00 AM,11.1966,37.870,,,,
8001,04/05/23 03:00:00 AM,11.1918,37.679,,,,
8002,04/05/23 03:30:00 AM,11.1918,37.679,,,,
8003,04/05/23 04:00:00 AM,11.1897,37.679,,,,
8004,04/05/23 04:30:00 AM,11.1897,37.679,,,,
8005,04/05/23 05:00:00 AM,11.1936,37.488,,,,
8006,04/05/23 05:30:00 AM,11.1979,37.488,,,,
8007,04/05/23 06:00:00 AM,11.1979,37.488,,,,
8008,04/05/23 06:30:00 AM,11.2023,37.488,,,,
8009,04/05/23 07:00:00 AM,11.2045,37.488,,,,
8010,04/05/23 07:30:00 AM,11.2110,37.488,,,,
8011,04/05/23 08:00:00 AM,11.2076,37.870,,,,
8012,04/05/23 08:30:00 AM,11.2074,38.629,,,,
8013,04/05/23 09:00:00 AM,11.2075,39.573,,,,
8014,04/05/23 09:30:00 AM,11.2049,40.321,,,,
8015,04/05/23 10:00:00 AM,11.2024,41.067,,,,
8016,04/05/23 10:30:00 AM,11.2042,41.810,,,,
8017,04/05/23 11:00:00 AM,11.2393,41.810,,,,
8018,04/05/23 11:30:00 AM,11.2879,41.067,,,,
8019,04/05/23 12:00:00 PM,11.2874,40.881,,,,
8020,04/05/23 12:30:00 PM,11.3399,40.881,,,,
8021,04/05/23 01:00:00 PM,11.3341,40.321,,,,
8022,04/05/23 01:30:00 PM,11.3386,41.254,,,,
8023,04/05/23 02:00:00 PM,11.3340,41.994,,,,
8024,04/05/23 02:30:00 PM,11.3514,41.994,,,,
8025,04/05/23 03:00:00 PM,11.3514,41.994,,,,
8026,04/05/23 03:30:00 PM,11.2774,42.179,,,,
8027,04/05/23 04:00:00 PM,11.2844,42.363,,,,
8028,04/05/23 04:30:00 PM,11.2839,42.179,,,,
8029,04/05/23 05:00:00 PM,11.2896,41.810,,,,
8030,04/05/23 05:30:00 PM,11.2957,41.625,,,,
8031,04/05/23 06:00:00 PM,11.3037,41.254,,,,
8032,04/05/23 06:30:00 PM,11.3137,40.881,,,,
8033,04/05/23 07:00:00 PM,11.3219,40.696,,,,
8034,04/05/23 07:30:00 PM,11.3263,40.696,,,,
8035,04/05/23 08:00:00 PM,11.3280,40.509,,,,
8036,04/05/23 08:30:00 PM,11.3359,40.134,,,,
8037,04/05/23 09:00:00 PM,11.3376,39.947,,,,
8038,04/05/23 09:30:00 PM,11.3393,39.760,,,,
8039,04/05/23 10:00:00 PM,11.3066,39.760,,,,
8040,04/05/23 10:30:00 PM,11.2754,39.573,,,,
8041,04/05/23 11:00:00 PM,11.2430,39.760,,,,
8042,04/05/23 11:30:00 PM,11.2385,39.760,,,,
8043,04/06/23 12:00:00 AM,11.2381,39.573,,,,
8044,04/06/23 12:30:00 AM,11.2359,39.573,,,,
8045,04/06/23 01:00:00 AM,11.2377,39.384,,,,
8046,04/06/23 01:30:00 AM,11.2306,39.196,,,,
8047,04/06/23 02:00:00 AM,11.2581,38.818,,,,
8048,04/06/23 02:30:00 AM,11.2664,38.629,,,,
8049,04/06/23 03:00:00 AM,11.2825,38.061,,,,
8050,04/06/23 03:30:00 AM,11.2952,37.870,,,,
8051,04/06/23 04:00:00 AM,11.2886,37.870,,,,
8052,04/06/23 04:30:00 AM,11.2834,37.488,,,,
8053,04/06/23 05:00:00 AM,11.2855,37.488,,,,
8054,04/06/23 05:30:00 AM,11.2938,37.297,,,,
8055,04/06/23 06:00:00 AM,11.2960,37.297,,,,
8056,04/06/23 06:30:00 AM,11.3003,37.297,,,,
8057,04/06/23 07:00:00 AM,11.2329,37.488,,,,
8058,04/06/23 07:30:00 AM,11.2329,37.488,,,,
8059,04/06/23 08:00:00 AM,11.2339,37.870,,,,
8060,04/06/23 08:30:00 AM,11.2380,38.629,,,,
8061,04/06/23 09:00:00 AM,11.2403,39.573,,,,
8062,04/06/23 09:30:00 AM,11.2404,40.509,,,,
8063,04/06/23 10:00:00 AM,11.2445,41.254,,,,
8064,04/06/23 10:30:00 AM,11.2419,41.994,,,,
8065,04/06/23 11:00:00 AM,11.2367,42.548,,,,
8066,04/06/23 11:30:00 AM,11.2401,43.099,,,,
8067,04/06/23 12:00:00 PM,11.2963,43.648,,,,
8068,04/06/23 12:30:00 PM,11.3251,41.994,,,,
8069,04/06/23 01:00:00 PM,11.3241,40.696,,,,
8070,04/06/23 01:30:00 PM,11.3482,39.760,,,,
8071,04/06/23 02:00:00 PM,11.3360,41.067,,,,
8072,04/06/23 02:30:00 PM,11.3211,41.254,,,,
8073,04/06/23 03:00:00 PM,11.3182,41.810,,,,
8074,04/06/23 03:30:00 PM,11.3125,42.179,,,,
8075,04/06/23 04:00:00 PM,11.3243,42.548,,,,
8076,04/06/23 04:30:00 PM,11.3335,42.732,,,,
8077,04/06/23 05:00:00 PM,11.3444,42.732,,,,
8078,04/06/23 05:30:00 PM,11.3414,42.363,,,,
8079,04/06/23 06:00:00 PM,11.3383,41.994,,,,
8080,04/06/23 06:30:00 PM,11.3330,41.625,,,,
8081,04/06/23 07:00:00 PM,11.3343,41.254,,,,
8082,04/06/23 07:30:00 PM,11.3356,40.881,,,,
8083,04/06/23 08:00:00 PM,11.3380,40.134,,,,
8084,04/06/23 08:30:00 PM,11.3547,39.760,,,,
8085,04/06/23 09:00:00 PM,11.3608,39.573,,,,
8086,04/06/23 09:30:00 PM,11.3598,39.196,,,,
8087,04/06/23 10:00:00 PM,11.3660,39.007,,,,
8088,04/06/23 10:30:00 PM,11.3633,38.818,,,,
8089,04/06/23 11:00:00 PM,11.3633,38.818,,,,
8090,04/06/23 11:30:00 PM,11.3607,38.629,,,,
8091,04/07/23 12:00:00 AM,11.3624,38.440,,,,
8092,04/07/23 12:30:00 AM,11.3575,38.250,,,,
8093,04/07/23 01:00:00 AM,11.3575,38.250,,,,
8094,04/07/23 01:30:00 AM,11.3596,38.250,,,,
8095,04/07/23 02:00:00 AM,11.3596,38.250,,,,
8096,04/07/23 02:30:00 AM,11.3570,38.061,,,,
8097,04/07/23 03:00:00 AM,11.3549,38.061,,,,
8098,04/07/23 03:30:00 AM,11.3504,38.061,,,,
8099,04/07/23 04:00:00 AM,11.3499,37.870,,,,
8100,04/07/23 04:30:00 AM,11.3499,37.870,,,,
8101,04/07/23 05:00:00 AM,11.2908,37.870,,,,
8102,04/07/23 05:30:00 AM,11.2952,37.870,,,,
8103,04/07/23 06:00:00 AM,11.2992,37.679,,,,
8104,04/07/23 06:30:00 AM,11.2755,37.870,,,,
8105,04/07/23 07:00:00 AM,11.2755,37.870,,,,
8106,04/07/23 07:30:00 AM,11.2536,37.870,,,,
8107,04/07/23 08:00:00 AM,11.2572,38.440,,,,
8108,04/07/23 08:30:00 AM,11.2591,39.196,,,,
8109,04/07/23 09:00:00 AM,11.2575,40.321,,,,
8110,04/07/23 09:30:00 AM,11.2554,41.254,,,,
8111,04/07/23 10:00:00 AM,11.2551,41.994,,,,
8112,04/07/23 10:30:00 AM,11.2441,42.915,,,,
8113,04/07/23 11:00:00 AM,11.2436,43.648,,,,
8114,04/07/23 11:30:00 AM,11.3243,43.466,,,,
8115,04/07/23 12:00:00 PM,11.3195,42.363,,,,
8116,04/07/23 12:30:00 PM,11.3243,42.548,,,,
8117,04/07/23 01:00:00 PM,11.3485,42.548,,,,
8118,04/07/23 01:30:00 PM,11.4146,42.732,,,,
8119,04/07/23 02:00:00 PM,11.4124,42.732,,,,
8120,04/07/23 02:30:00 PM,11.4111,44.013,,,,
8121,04/07/23 03:00:00 PM,11.4098,44.379,,,,
8122,04/07/23 03:30:00 PM,11.4090,44.922,,,,
8123,04/07/23 04:00:00 PM,11.4094,45.104,,,,
8124,04/07/23 04:30:00 PM,11.3958,44.922,,,,
8125,04/07/23 05:00:00 PM,11.3897,44.195,,,,
8126,04/07/23 05:30:00 PM,11.3905,43.648,,,,
8127,04/07/23 06:00:00 PM,11.3910,42.915,,,,
8128,04/07/23 06:30:00 PM,11.3962,42.363,,,,
8129,04/07/23 07:00:00 PM,11.4053,41.625,,,,
8130,04/07/23 07:30:00 PM,11.4110,41.254,,,,
8131,04/07/23 08:00:00 PM,11.4188,40.881,,,,
8132,04/07/23 08:30:00 PM,11.4206,40.696,,,,
8133,04/07/23 09:00:00 PM,11.4245,40.509,,,,
8134,04/07/23 09:30:00 PM,11.3478,40.509,,,,
8135,04/07/23 10:00:00 PM,11.3478,40.509,,,,
8136,04/07/23 10:30:00 PM,11.2947,40.321,,,,
8137,04/07/23 11:00:00 PM,11.2974,40.509,,,,
8138,04/07/23 11:30:00 PM,11.2974,40.509,,,,
8139,04/08/23 12:00:00 AM,11.2952,40.509,,,,
8140,04/08/23 12:30:00 AM,11.2970,40.321,,,,
8141,04/08/23 01:00:00 AM,11.2925,40.321,,,,
8142,04/08/23 01:30:00 AM,11.2921,40.134,,,,
8143,04/08/23 02:00:00 AM,11.3527,40.696,,,,
8144,04/08/23 02:30:00 AM,11.3499,40.509,,,,
8145,04/08/23 03:00:00 AM,11.3473,40.321,,,,
8146,04/08/23 03:30:00 AM,11.3623,40.134,,,,
8147,04/08/23 04:00:00 AM,11.3569,39.760,,,,
8148,04/08/23 04:30:00 AM,11.3543,39.573,,,,
8149,04/08/23 05:00:00 AM,11.3450,39.384,,,,
8150,04/08/23 05:30:00 AM,11.3379,39.196,,,,
8151,04/08/23 06:00:00 AM,11.3704,39.007,,,,
8152,04/08/23 06:30:00 AM,11.3698,38.818,,,,
8153,04/08/23 07:00:00 AM,11.3765,38.818,,,,
8154,04/08/23 07:30:00 AM,11.3804,38.629,,,,
8155,04/08/23 08:00:00 AM,11.3747,39.007,,,,
8156,04/08/23 08:30:00 AM,11.1795,39.760,,,,
8157,04/08/23 09:00:00 AM,11.2414,43.648,,,,
8158,04/08/23 09:30:00 AM,11.3028,45.466,,,,
8159,04/08/23 10:00:00 AM,11.3002,43.466,,,,
8160,04/08/23 10:30:00 AM,11.1530,44.195,,,,
8161,04/08/23 11:00:00 AM,11.4248,44.195,,,,
8162,04/08/23 11:30:00 AM,11.4787,42.915,,,,
8163,04/08/23 12:00:00 PM,11.4291,44.195,,,,
8164,04/08/23 12:30:00 PM,11.3923,43.466,,,,
8165,04/08/23 01:00:00 PM,11.4019,42.915,,,,
8166,04/08/23 01:30:00 PM,11.3895,41.439,,,,
8167,04/08/23 02:00:00 PM,11.3956,41.254,,,,
8168,04/08/23 02:30:00 PM,11.4045,41.254,,,,
8169,04/08/23 03:00:00 PM,11.4049,42.363,,,,
8170,04/08/23 03:30:00 PM,11.4081,43.648,,,,
8171,04/08/23 04:00:00 PM,11.4068,44.922,,,,
8172,04/08/23 04:30:00 PM,11.1472,45.466,,,,
8173,04/08/23 05:00:00 PM,11.4124,45.466,,,,
8174,04/08/23 05:30:00 PM,11.4393,44.742,,,,
8175,04/08/23 06:00:00 PM,11.4871,44.560,,,,
8176,04/08/23 06:30:00 PM,11.4664,43.282,,,,
8177,04/08/23 07:00:00 PM,11.4647,42.548,,,,
8178,04/08/23 07:30:00 PM,11.4655,41.994,,,,
8179,04/08/23 08:00:00 PM,11.4619,41.439,,,,
8180,04/08/23 08:30:00 PM,11.4188,40.881,,,,
8181,04/08/23 09:00:00 PM,11.4210,40.881,,,,
8182,04/08/23 09:30:00 PM,11.4206,40.696,,,,
8183,04/08/23 10:00:00 PM,11.4245,40.509,,,,
8184,04/08/23 10:30:00 PM,11.4262,40.321,,,,
8185,04/08/23 11:00:00 PM,11.3517,40.321,,,,
8186,04/08/23 11:30:00 PM,11.3473,40.321,,,,
8187,04/09/23 12:00:00 AM,11.3451,40.321,,,,
8188,04/09/23 12:30:00 AM,11.3425,40.134,,,,
8189,04/09/23 01:00:00 AM,11.3404,40.134,,,,
8190,04/09/23 01:30:00 AM,11.3376,39.947,,,,
8191,04/09/23 02:00:00 AM,11.3376,39.947,,,,
8192,04/09/23 02:30:00 AM,11.3350,39.760,,,,
8193,04/09/23 03:00:00 AM,11.3285,39.760,,,,
8194,04/09/23 03:30:00 AM,11.3556,40.134,,,,
8195,04/09/23 04:00:00 AM,11.3530,39.947,,,,
8196,04/09/23 04:30:00 AM,11.3547,39.760,,,,
8197,04/09/23 05:00:00 AM,11.3543,39.573,,,,
8198,04/09/23 05:30:00 AM,11.3515,39.384,,,,
8199,04/09/23 06:00:00 AM,11.3493,39.384,,,,
8200,04/09/23 06:30:00 AM,11.3554,39.196,,,,
8201,04/09/23 07:00:00 AM,11.3791,39.007,,,,
8202,04/09/23 07:30:00 AM,11.3791,39.007,,,,
8203,04/09/23 08:00:00 AM,11.3795,39.196,,,,
8204,04/09/23 08:30:00 AM,11.3766,39.760,,,,
8205,04/09/23 09:00:00 AM,11.3785,40.509,,,,
8206,04/09/23 09:30:00 AM,11.3728,40.881,,,,
8207,04/09/23 10:00:00 AM,11.1638,43.282,,,,
8208,04/09/23 10:30:00 AM,11.1493,48.339,,,,
8209,04/09/23 11:00:00 AM,11.1457,50.643,,,,
8210,04/09/23 11:30:00 AM,11.1428,50.290,,,,
8211,04/09/23 12:00:00 PM,11.3438,47.982,,,,
8212,04/09/23 12:30:00 PM,11.3441,48.160,,,,
8213,04/09/23 01:00:00 PM,11.3454,48.695,,,,
8214,04/09/23 01:30:00 PM,11.3363,47.624,,,,
8215,04/09/23 02:00:00 PM,11.3689,46.548,,,,
8216,04/09/23 02:30:00 PM,11.2948,46.728,,,,
8217,04/09/23 03:00:00 PM,11.3338,46.548,,,,
8218,04/09/23 03:30:00 PM,11.3449,45.648,,,,
8219,04/09/23 04:00:00 PM,11.3322,44.922,,,,
8220,04/09/23 04:30:00 PM,11.3288,44.379,,,,
8221,04/09/23 05:00:00 PM,11.3164,43.831,,,,
8222,04/09/23 05:30:00 PM,11.3156,43.466,,,,
8223,04/09/23 06:00:00 PM,11.3125,43.099,,,,
8224,04/09/23 06:30:00 PM,11.3164,42.915,,,,
8225,04/09/23 07:00:00 PM,11.3160,42.732,,,,
8226,04/09/23 07:30:00 PM,11.3151,42.363,,,,
8227,04/09/23 08:00:00 PM,11.3212,42.179,,,,
8228,04/09/23 08:30:00 PM,11.3234,42.179,,,,
8229,04/09/23 09:00:00 PM,11.3295,41.994,,,,
8230,04/09/23 09:30:00 PM,11.3290,41.810,,,,
8231,04/09/23 10:00:00 PM,11.3308,41.625,,,,
8232,04/09/23 10:30:00 PM,11.3282,41.439,,,,
8233,04/09/23 11:00:00 PM,11.3277,41.254,,,,
8234,04/09/23 11:30:00 PM,11.3228,41.067,,,,
8235,04/10/23 12:00:00 AM,11.3180,40.881,,,,
8236,04/10/23 12:30:00 AM,11.3132,40.696,,,,
8237,04/10/23 01:00:00 AM,11.3044,40.696,,,,
8238,04/10/23 01:30:00 AM,11.3018,40.509,,,,
8239,04/10/23 02:00:00 AM,11.2947,40.321,,,,
8240,04/10/23 02:30:00 AM,11.2855,40.134,,,,
8241,04/10/23 03:00:00 AM,11.2829,39.947,,,,
8242,04/10/23 03:30:00 AM,11.2802,39.760,,,,
8243,04/10/23 04:00:00 AM,11.2776,39.573,,,,
8244,04/10/23 04:30:00 AM,11.2793,39.384,,,,
8245,04/10/23 05:00:00 AM,11.2771,39.384,,,,
8246,04/10/23 05:30:00 AM,11.2810,39.196,,,,
8247,04/10/23 06:00:00 AM,11.2805,39.007,,,,
8248,04/10/23 06:30:00 AM,11.2828,39.007,,,,
8249,04/10/23 07:00:00 AM,11.2889,38.818,,,,
8250,04/10/23 07:30:00 AM,11.2910,38.818,,,,
8251,04/10/23 08:00:00 AM,11.2919,39.196,,,,
8252,04/10/23 08:30:00 AM,11.2934,39.760,,,,
8253,04/10/23 09:00:00 AM,11.2961,40.881,,,,
8254,04/10/23 09:30:00 AM,11.2957,41.625,,,,
8255,04/10/23 10:00:00 AM,11.3063,42.363,,,,
8256,04/10/23 10:30:00 AM,11.3090,43.466,,,,
8257,04/10/23 11:00:00 AM,11.3103,44.922,,,,
8258,04/10/23 11:30:00 AM,11.3076,46.548,,,,
8259,04/10/23 12:00:00 PM,11.3086,47.982,,,,
8260,04/10/23 12:30:00 PM,11.3050,49.228,,,,
8261,04/10/23 01:00:00 PM,11.3073,50.290,,,,
8262,04/10/23 01:30:00 PM,11.3134,50.995,,,,
8263,04/10/23 02:00:00 PM,11.3121,50.466,,,,
8264,04/10/23 02:30:00 PM,11.3219,49.937,,,,
8265,04/10/23 03:00:00 PM,11.3454,48.695,,,,
8266,04/10/23 03:30:00 PM,11.3588,46.908,,,,
8267,04/10/23 04:00:00 PM,11.3786,46.008,,,,
8268,04/10/23 04:30:00 PM,11.3791,45.286,,,,
8269,04/10/23 05:00:00 PM,11.3800,44.742,,,,
8270,04/10/23 05:30:00 PM,11.3699,44.195,,,,
8271,04/10/23 06:00:00 PM,11.3712,43.831,,,,
8272,04/10/23 06:30:00 PM,11.3656,43.282,,,,
8273,04/10/23 07:00:00 PM,11.3628,43.099,,,,
8274,04/10/23 07:30:00 PM,11.3576,42.732,,,,
8275,04/10/23 08:00:00 PM,11.3572,42.548,,,,
8276,04/10/23 08:30:00 PM,11.3589,42.363,,,,
8277,04/10/23 09:00:00 PM,11.3559,41.994,,,,
8278,04/10/23 09:30:00 PM,11.3514,41.994,,,,
8279,04/10/23 10:00:00 PM,11.3466,41.810,,,,
8280,04/10/23 10:30:00 PM,11.3462,41.625,,,,
8281,04/10/23 11:00:00 PM,11.3414,41.439,,,,
8282,04/10/23 11:30:00 PM,11.3343,41.254,,,,
8283,04/11/23 12:00:00 AM,11.3317,41.067,,,,
8284,04/11/23 12:30:00 AM,11.3267,40.881,,,,
8285,04/11/23 01:00:00 AM,11.3267,40.881,,,,
8286,04/11/23 01:30:00 AM,11.3198,40.696,,,,
8287,04/11/23 02:00:00 AM,11.3150,40.509,,,,
8288,04/11/23 02:30:00 AM,11.3061,40.509,,,,
8289,04/11/23 03:00:00 AM,11.2992,40.321,,,,
8290,04/11/23 03:30:00 AM,11.2947,40.321,,,,
8291,04/11/23 04:00:00 AM,11.2921,40.134,,,,
8292,04/11/23 04:30:00 AM,11.2894,39.947,,,,
8293,04/11/23 05:00:00 AM,11.2868,39.760,,,,
8294,04/11/23 05:30:00 AM,11.2884,39.573,,,,
8295,04/11/23 06:00:00 AM,11.2858,39.384,,,,
8296,04/11/23 06:30:00 AM,11.2880,39.384,,,,
8297,04/11/23 07:00:00 AM,11.2876,39.196,,,,
8298,04/11/23 07:30:00 AM,11.2897,39.196,,,,
8299,04/11/23 08:00:00 AM,11.2902,39.384,,,,
8300,04/11/23 08:30:00 AM,11.2894,39.947,,,,
8301,04/11/23 09:00:00 AM,11.2900,41.067,,,,
8302,04/11/23 09:30:00 AM,11.2984,41.810,,,,
8303,04/11/23 10:00:00 AM,11.3067,42.548,,,,
8304,04/11/23 10:30:00 AM,11.3116,43.648,,,,
8305,04/11/23 11:00:00 AM,11.3111,45.286,,,,
8306,04/11/23 11:30:00 AM,11.3171,46.908,,,,
8307,04/11/23 12:00:00 PM,11.3121,48.517,,,,
8308,04/11/23 12:30:00 PM,11.3145,49.582,,,,
8309,04/11/23 01:00:00 PM,11.3170,50.643,,,,
8310,04/11/23 01:30:00 PM,11.3232,51.523,,,,
8311,04/11/23 02:00:00 PM,11.3351,51.874,,,,
8312,04/11/23 02:30:00 PM,11.3527,51.874,,,,
8313,04/11/23 03:00:00 PM,11.3515,51.346,,,,
8314,04/11/23 03:30:00 PM,11.3962,49.759,,,,
8315,04/11/23 04:00:00 PM,11.4206,47.982,,,,
8316,04/11/23 04:30:00 PM,11.4233,46.369,,,,
8317,04/11/23 05:00:00 PM,11.4519,45.466,,,,
8318,04/11/23 05:30:00 PM,11.4542,44.560,,,,
8319,04/11/23 06:00:00 PM,11.4594,44.013,,,,
8320,04/11/23 06:30:00 PM,11.4564,43.648,,,,
8321,04/11/23 07:00:00 PM,11.4510,43.282,,,,
8322,04/11/23 07:30:00 PM,11.4501,42.915,,,,
8323,04/11/23 08:00:00 PM,11.4497,42.732,,,,
8324,04/11/23 08:30:00 PM,11.4428,42.548,,,,
8325,04/11/23 09:00:00 PM,11.4404,42.548,,,,
8326,04/11/23 09:30:00 PM,11.4378,42.363,,,,
8327,04/11/23 10:00:00 PM,11.4352,42.179,,,,
8328,04/11/23 10:30:00 PM,11.4304,41.994,,,,
8329,04/11/23 11:00:00 PM,11.4233,41.810,,,,
8330,04/11/23 11:30:00 PM,11.4185,41.625,,,,
8331,04/12/23 12:00:00 AM,11.4114,41.439,,,,
8332,04/12/23 12:30:00 AM,11.4045,41.254,,,,
8333,04/12/23 01:00:00 AM,11.3978,41.254,,,,
8334,04/12/23 01:30:00 AM,11.3887,41.067,,,,
8335,04/12/23 02:00:00 AM,11.3843,41.067,,,,
8336,04/12/23 02:30:00 AM,11.3750,40.881,,,,
8337,04/12/23 03:00:00 AM,11.3662,40.881,,,,
8338,04/12/23 03:30:00 AM,11.3662,40.881,,,,
8339,04/12/23 04:00:00 AM,11.3592,40.696,,,,
8340,04/12/23 04:30:00 AM,11.3549,40.696,,,,
8341,04/12/23 05:00:00 AM,11.3478,40.509,,,,
8342,04/12/23 05:30:00 AM,11.3456,40.509,,,,
8343,04/12/23 06:00:00 AM,11.3408,40.321,,,,
8344,04/12/23 06:30:00 AM,11.3408,40.321,,,,
8345,04/12/23 07:00:00 AM,11.3430,40.321,,,,
8346,04/12/23 07:30:00 AM,11.3430,40.321,,,,
8347,04/12/23 08:00:00 AM,11.3412,40.509,,,,
8348,04/12/23 08:30:00 AM,11.3399,40.881,,,,
8349,04/12/23 09:00:00 AM,11.3444,41.810,,,,
8350,04/12/23 09:30:00 AM,11.3462,42.548,,,,
8351,04/12/23 10:00:00 AM,11.3480,43.282,,,,
8352,04/12/23 10:30:00 AM,11.3472,44.742,,,,
8353,04/12/23 11:00:00 AM,11.3462,46.188,,,,
8354,04/12/23 11:30:00 AM,11.3495,47.624,,,,
8355,04/12/23 12:00:00 PM,11.3485,49.050,,,,
8356,04/12/23 12:30:00 PM,11.3508,50.113,,,,
8357,04/12/23 01:00:00 PM,11.3643,51.172,,,,
8358,04/12/23 01:30:00 PM,11.3749,50.995,,,,
8359,04/12/23 02:00:00 PM,11.3872,50.643,,,,
8360,04/12/23 02:30:00 PM,11.4129,49.404,,,,
8361,04/12/23 03:00:00 PM,11.4327,48.517,,,,
8362,04/12/23 03:30:00 PM,11.4413,47.446,,,,
8363,04/12/23 04:00:00 PM,11.4567,46.548,,,,
8364,04/12/23 04:30:00 PM,11.4549,45.828,,,,
8365,04/12/23 05:00:00 PM,11.4599,45.104,,,,
8366,04/12/23 05:30:00 PM,11.4625,44.379,,,,
8367,04/12/23 06:00:00 PM,11.4660,44.013,,,,
8368,04/12/23 06:30:00 PM,11.4673,43.648,,,,
8369,04/12/23 07:00:00 PM,11.4664,43.282,,,,
8370,04/12/23 07:30:00 PM,11.4660,43.099,,,,
8371,04/12/23 08:00:00 PM,11.4655,42.915,,,,
8372,04/12/23 08:30:00 PM,11.4673,42.732,,,,
8373,04/12/23 09:00:00 PM,11.4647,42.548,,,,
8374,04/12/23 09:30:00 PM,11.4620,42.363,,,,
8375,04/12/23 10:00:00 PM,11.4593,42.179,,,,
8376,04/12/23 10:30:00 PM,11.4523,41.994,,,,
8377,04/12/23 11:00:00 PM,11.4452,41.810,,,,
8378,04/12/23 11:30:00 PM,11.4430,41.810,,,,
8379,04/13/23 12:00:00 AM,11.4361,41.625,,,,
8380,04/13/23 12:30:00 AM,11.4246,41.439,,,,
8381,04/13/23 01:00:00 AM,11.4203,41.439,,,,
8382,04/13/23 01:30:00 AM,11.4153,41.254,,,,
8383,04/13/23 02:00:00 AM,11.4066,41.254,,,,
8384,04/13/23 02:30:00 AM,11.4017,41.067,,,,
8385,04/13/23 03:00:00 AM,11.3926,40.881,,,,
8386,04/13/23 03:30:00 AM,11.3855,40.696,,,,
8387,04/13/23 04:00:00 AM,11.3789,40.696,,,,
8388,04/13/23 04:30:00 AM,11.3785,40.509,,,,
8389,04/13/23 05:00:00 AM,11.3736,40.321,,,,
8390,04/13/23 05:30:00 AM,11.3731,40.134,,,,
8391,04/13/23 06:00:00 AM,11.3710,40.134,,,,
8392,04/13/23 06:30:00 AM,11.3705,39.947,,,,
8393,04/13/23 07:00:00 AM,11.3705,39.947,,,,
8394,04/13/23 07:30:00 AM,11.3705,39.947,,,,
8395,04/13/23 08:00:00 AM,11.3692,40.321,,,,
8396,04/13/23 08:30:00 AM,11.3636,40.696,,,,
8397,04/13/23 09:00:00 AM,11.3659,41.625,,,,
8398,04/13/23 09:30:00 AM,11.3633,42.363,,,,
8399,04/13/23 10:00:00 AM,11.3585,43.099,,,,
8400,04/13/23 10:30:00 AM,11.3554,44.560,,,,
8401,04/13/23 11:00:00 AM,11.3550,46.188,,,,
8402,04/13/23 11:30:00 AM,11.3517,47.624,,,,
8403,04/13/23 12:00:00 PM,11.3550,49.050,,,,
8404,04/13/23 12:30:00 PM,11.3534,50.290,,,,
8405,04/13/23 01:00:00 PM,11.3643,51.172,,,,
8406,04/13/23 01:30:00 PM,11.3760,51.523,,,,
8407,04/13/23 02:00:00 PM,11.3962,51.699,,,,
8408,04/13/23 02:30:00 PM,11.4291,49.759,,,,
8409,04/13/23 03:00:00 PM,11.4496,48.160,,,,
8410,04/13/23 03:30:00 PM,11.4668,47.088,,,,
8411,04/13/23 04:00:00 PM,11.4800,46.188,,,,
8412,04/13/23 04:30:00 PM,11.4848,45.466,,,,
8413,04/13/23 05:00:00 PM,11.4835,44.922,,,,
8414,04/13/23 05:30:00 PM,11.4889,44.379,,,,
8415,04/13/23 06:00:00 PM,11.4880,44.013,,,,
8416,04/13/23 06:30:00 PM,11.4915,43.648,,,,
8417,04/13/23 07:00:00 PM,11.4861,43.282,,,,
8418,04/13/23 07:30:00 PM,11.4900,43.099,,,,
8419,04/13/23 08:00:00 PM,11.4874,42.915,,,,
8420,04/13/23 08:30:00 PM,11.4826,42.732,,,,
8421,04/13/23 09:00:00 PM,11.4844,42.548,,,,
8422,04/13/23 09:30:00 PM,11.4773,42.363,,,,
8423,04/13/23 10:00:00 PM,11.4751,42.363,,,,
8424,04/13/23 10:30:00 PM,11.4725,42.179,,,,
8425,04/13/23 11:00:00 PM,11.4677,41.994,,,,
8426,04/13/23 11:30:00 PM,11.4655,41.994,,,,
8427,04/14/23 12:00:00 AM,11.4584,41.810,,,,
8428,04/14/23 12:30:00 AM,11.4541,41.810,,,,
8429,04/14/23 01:00:00 AM,11.4448,41.625,,,,
8430,04/14/23 01:30:00 AM,11.4339,41.625,,,,
8431,04/14/23 02:00:00 AM,11.4246,41.439,,,,
8432,04/14/23 02:30:00 AM,11.4198,41.254,,,,
8433,04/14/23 03:00:00 AM,11.4110,41.254,,,,
8434,04/14/23 03:30:00 AM,11.4084,41.067,,,,
8435,04/14/23 04:00:00 AM,11.4040,41.067,,,,
8436,04/14/23 04:30:00 AM,11.4013,40.881,,,,
8437,04/14/23 05:00:00 AM,11.4030,40.696,,,,
8438,04/14/23 05:30:00 AM,11.4052,40.696,,,,
8439,04/14/23 06:00:00 AM,11.4004,40.509,,,,
8440,04/14/23 06:30:00 AM,11.4021,40.321,,,,
