timestamp,pressure_psi,water_temp_c
1/9/23 12:00,11.0765,7.381111111111112
1/9/23 12:30,11.2319,6.267777777777776
1/9/23 13:00,11.2256,5.347222222222222
1/9/23 13:30,11.1218,5.141111111
1/9/23 14:00,11.2274,6.775
1/9/23 14:30,11.2484,5.552222222222222
1/9/23 15:00,11.2913,4.831111111
1/9/23 15:30,11.2619,4.6227777777777765
1/9/23 16:00,11.2503,3.9977777777777765
1/9/23 16:30,11.2523,3.4722222222222223
1/9/23 17:00,11.2465,3.155000000000001
1/9/23 17:30,11.2478,2.942777777777776
1/9/23 18:00,11.2512,2.730000000000001
1/9/23 18:30,11.2507,2.6238888888888883
1/9/23 19:00,11.2572,2.6238888888888883
1/9/23 19:30,11.2525,2.5172222222222214
1/9/23 20:00,11.2562,2.4100000000000006
1/9/23 20:30,11.2612,2.5172222222222214
1/9/23 21:00,11.2644,2.730000000000001
1/9/23 21:30,11.2626,2.8372222222222216
1/9/23 22:00,11.2609,2.942777777777776
1/9/23 22:30,11.2587,2.942777777777776
1/9/23 23:00,11.2587,2.942777777777776
1/9/23 23:30,11.25,2.942777777777776
1/10/23 0:00,11.25,2.942777777777776
1/10/23 0:30,11.2456,2.942777777777776
1/10/23 1:00,11.2456,2.942777777777776
1/10/23 1:30,11.2411,2.942777777777776
1/10/23 2:00,11.2411,2.942777777777776
1/10/23 2:30,11.2342,2.8372222222222216
1/10/23 3:00,11.2342,2.8372222222222216
1/10/23 3:30,11.232,2.8372222222222216
1/10/23 4:00,11.2293,2.730000000000001
1/10/23 4:30,11.2249,2.730000000000001
1/10/23 5:00,11.2266,2.6238888888888883
1/10/23 5:30,11.231,2.6238888888888883
1/10/23 6:00,11.2306,2.5172222222222214
1/10/23 6:30,11.2327,2.5172222222222214
1/10/23 7:00,11.2367,2.4100000000000006
1/10/23 7:30,11.2432,2.4100000000000006
1/10/23 8:00,11.2436,2.5172222222222214
1/10/23 8:30,11.2371,2.5172222222222214
1/10/23 9:00,11.2388,2.4100000000000006
1/10/23 9:30,11.2403,2.730000000000001
1/10/23 10:00,11.0986,3.3672222222222223
1/10/23 10:30,11.0828,5.243888888888889
1/10/23 11:00,11.0658,6.370000000000001
1/10/23 11:30,11.0583,7.1788888888888875
1/10/23 12:00,11.2079,7.882222222222223
1/10/23 12:30,11.2002,6.063888888888888
1/10/23 13:00,11.1998,5.450000000000001
1/10/23 13:30,11.2339,5.243888888888889
1/10/23 14:00,11.2178,5.552222222222222
1/10/23 14:30,11.2036,4.831111111
1/10/23 15:00,11.1965,4.207222222222223
1/10/23 15:30,11.1934,3.9977777777777765
1/10/23 16:00,11.1898,3.6827777777777766
1/10/23 16:30,11.1927,3.3672222222222223
1/10/23 17:00,11.1923,3.2611111111111097
1/10/23 17:30,11.1897,3.155000000000001
1/10/23 18:00,11.1958,3.0488888888888885
1/10/23 18:30,11.0671,3.155000000000001
1/10/23 19:00,11.2076,3.2611111111111097
1/10/23 19:30,11.2171,2.942777777777776
1/10/23 20:00,11.2166,2.8372222222222216
1/10/23 20:30,11.2407,2.8372222222222216
1/10/23 21:00,11.2264,3.0488888888888885
1/10/23 21:30,11.222,3.0488888888888885
1/10/23 22:00,11.2181,3.155000000000001
1/10/23 22:30,11.2159,3.155000000000001
1/10/23 23:00,11.2159,3.155000000000001
1/10/23 23:30,11.2094,3.155000000000001
1/11/23 0:00,11.2023,3.0488888888888885
1/11/23 0:30,11.2045,3.0488888888888885
1/11/23 1:00,11.1958,3.0488888888888885
1/11/23 1:30,11.193,2.942777777777776
1/11/23 2:00,11.1947,2.8372222222222216
1/11/23 2:30,11.19,2.730000000000001
1/11/23 3:00,11.19,2.730000000000001
